All http domains,All https domains,webRequest,webRequestBlocking,tabs,storage,notifications,cookies,management,contextmenus,security_policy,dynamic_code_gen_functions,whitespace %,avg_line_length,specific_characters,word_size,string_entropy,DOM_operations,DOM_change_sinks,event_handlers,HTTP_scripts,modification_callbacks,XMLHttpRequests,keyword_density,DOM_operations_density,DOM_change_sinks_density,XMLHttpRequests_density,event_handlers_density,modification_callbacks_density,HTTP_scripts_density,num_background_image,num_behavior,num_import_rules,num_external_urls,num_iframe_tags,num_form_tags,num_script_tags,num_inline_event_handlers,num_password_inputs,num_meta_refresh,num_http_urls,num_javascript_urls,num_data_urls,num_external_iframe_src,num_external_script_src,num_script_src_attrs,Extension Name
0,0,0,0,0,1,0,0,0,0,0,11,0.1759022856411993,64.32180224537872,0.07568643474996829,7.571165755117466,3.6785150187207805,325,46,15,0,0,7,0.04540164194780173,0.002299143303833556,0.00032541720608105716,4.952000962103044e-05,0.00010611430633077952,0.0,0.0,219,0,0,6,0,0,3,0,0,0,3,0,0,0,0,3,__MSG_8969005060131950570__
0,0,1,1,1,1,0,0,0,0,1,7,0.5167548013413271,43.33064254567732,0.06424225180367849,5.338048681358382,2.968782910331072,190,45,62,0,0,0,0.05704705563583815,0.00684709358895816,0.0016216800605427222,0.0,0.002234314750081084,0.0,0.0,29,0,0,7,0,1,4,3,0,0,0,0,0,0,0,4,__MSG_extName__
0,0,0,0,1,1,0,1,0,0,0,79,0.3787016254441189,38.370793888836815,0.08054085607929813,4.284979676718026,2.6330933512886947,130,9,78,0,0,1,0.0258625578977219,0.0024369669134876744,0.00016871309401068516,1.8745899334520575e-05,0.0014621801480926048,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_extensionName__
1,1,1,0,0,1,0,1,0,0,1,454,0.5050446522488317,56.903921128035726,0.08242512899666016,4.165843106566409,2.7295702694569215,8007,134,251,0,3,3,0.05044480097152174,0.013132752826403936,0.00021978130120371266,4.920476892620433e-06,0.00041167990001590954,4.920476892620433e-06,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_Honey_Title__
0,0,1,1,1,1,0,0,0,0,1,60,0.34450228301914676,33.80772791456652,0.08887372398775405,5.44760639776248,3.278132685378367,262,4,73,0,1,2,0.07360293967063285,0.0024500406781562977,3.7405201193225917e-05,1.8702600596612958e-05,0.000682644921776373,9.351300298306479e-06,0.0,6,0,0,52,2,0,226,0,0,0,0,0,0,0,0,226,uBlock Origin
0,0,1,1,1,1,1,1,0,0,0,69,0.5966045198263553,57.22101603997633,0.07267909294643142,3.893454145054591,2.523250650570028,667,43,108,0,5,2,0.05053680807076449,0.004997040732999198,0.0003221480532518224,1.4983630383805692e-05,0.0008091160407255074,3.7459075959514234e-05,0.0,31,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,__MSG_extName__
0,1,0,0,1,1,0,1,0,0,1,210,0.4485181096174763,40.76160317712151,0.08866632031556525,3.812029978786877,2.859925665605405,1859,53,498,0,0,16,0.047096606355334074,0.0006672845360129049,1.9024249816398043e-05,5.7431697558937485e-06,0.0001787561586521929,0.0,0.0,480,15,0,0,0,0,24,0,0,0,0,0,0,0,0,24,__MSG_appName__
0,0,1,0,1,1,0,1,0,0,1,254,0.43011616295778565,45.00315262892776,0.0825178590611997,4.566297807035257,3.117622149259589,1677,55,337,0,2,12,0.05235248980251202,0.014564624550554966,0.0004776710496604193,0.00010421913810772785,0.002926820795192024,1.7369856351287976e-05,0.0,90,0,0,0,5,4,67,0,0,0,0,0,0,0,0,67,__MSG_web2pdfExtnName__
0,0,1,0,1,1,0,0,0,0,0,19,0.3868186055640057,39.450737170399776,0.09530059509206754,4.652975632200181,3.282977663885907,542,104,92,0,0,2,0.06400750322957405,0.038417918911256024,0.007371703997731784,0.0001417635384179189,0.00652112276722427,0.0,0.0,14,1,0,13,0,7,2,0,1,0,0,0,0,0,0,2,VT4Browsers + Google TI
0,0,0,0,0,1,0,0,0,0,1,48,0.4688214229589578,16.588284131871827,0.07708974054849248,6.706332000149516,3.166501699459275,43,0,7,0,0,6,0.04284566216872874,0.00045190377602387735,0.0,6.305634084054103e-05,7.35657309806312e-05,0.0,0.0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,Dark Reader
0,1,1,0,1,1,0,0,0,0,0,10,0.4084937277445481,16.196298149074536,0.09344380571135988,5.360108115600527,3.155452019530281,154,2,29,0,1,3,0.08926467530667406,0.015407703851925964,0.00020010005002501252,0.00030015007503751874,0.0029014507253626812,0.00010005002501250626,0.0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,Video Downloader Professional
0,0,1,0,0,1,0,0,0,0,0,89,0.6514966112868512,58.416180864736475,0.059808685587092035,3.688302927201267,2.4616375457415973,1017,28,56,0,0,0,0.04997527843189836,0.00551509465681144,0.00015184134748350082,0.0,0.00030368269496700164,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Avast SafePrice
0,0,1,0,1,1,0,0,0,0,0,36,0.4948960013355211,44.65588193920483,0.07256294007353209,4.5587386201895965,2.097507407335524,70,12,20,0,1,1,0.04505934957166259,0.0008951750067138126,0.00015345857257951072,1.2788214381625894e-05,0.00025576428763251786,1.2788214381625894e-05,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_name__
0,0,1,0,0,1,0,0,0,0,0,58,0.4655722489703579,51.21219321148825,0.08134772598618609,4.0466582729490685,2.989945425894147,288,7,57,0,1,2,0.04407224169727239,0.00751958224543081,0.00018276762402088772,5.2219321148825065e-05,0.0014882506527415143,2.6109660574412533e-05,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_name__
0,0,0,0,0,1,0,0,0,0,0,94,0.45464761234353934,42.59756861041549,0.10036576727752919,3.496556900398945,2.86055775094673,1013,142,168,0,0,8,0.055277571167759824,0.006471354832115296,0.0009071395717279092,5.110645474523432e-05,0.0010732355496499207,0.0,0.0,13,0,0,8,0,0,59,1,0,0,0,0,0,0,0,59,GoFullPage - Full Page Screen Capture
0,0,1,0,1,1,1,0,0,0,1,92,0.5509587805422856,52.64271922474407,0.06347295685978242,3.7652235875176103,2.5286517646561486,1663,80,130,0,1,0,0.02980415742935937,0.006058508506685125,0.0002914495974352435,0.0,0.0004736055958322708,3.643119967940544e-06,0.0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,VPN for Chrome: NordVPN proxy protection
0,0,0,0,0,1,0,0,0,0,0,21,0.2297616956771811,110.08964511260444,0.04633254949512491,19.866661673345234,2.9380197804562744,120,35,40,0,0,0,0.09044153444767623,0.0010117958533233278,0.0002951071238859706,0.0,0.0003372652844411093,0.0,0.0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_extensionName__
0,0,1,0,1,1,0,1,0,0,1,113,0.48499701628024555,62.226844590052465,0.0633371050940278,5.598992335953237,2.806921863805748,2431,11,64,0,1,4,0.05801580327490815,0.01878394980644264,8.499524799295313e-05,3.090736290652841e-05,0.0004945178065044546,7.726840726632103e-06,0.0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,__MSG_appNameChrome__
0,0,1,0,1,1,0,0,0,0,1,15,0.3888404953535516,19.526445872466635,0.10516026734640628,4.64738836711155,3.2766361375396933,170,1,30,0,3,0,0.07023397594331851,0.014005602240896359,8.238589553468446e-05,0.0,0.002471576866040534,0.00024715768660405336,0.0,6,0,0,0,0,0,99,0,0,0,0,0,0,0,0,99,__MSG_name__
1,1,1,0,1,1,0,1,0,0,1,131,0.3092617810067614,81.96022115666895,0.07601148226139241,5.0167725478356635,3.465234076902338,653,52,155,0,8,1,0.030556013529379436,0.003993786084744104,0.0003180350327820726,6.116058322732166e-06,0.0009479890400234857,4.892846658185733e-05,0.0,5,0,0,1,0,0,10,0,0,0,0,0,0,0,0,10,Okta Browser Plugin
1,1,0,0,1,1,0,0,0,0,0,47,0.3899320730416146,53.80825730008783,0.06377237335044487,4.940975092644655,3.0018074439090134,166,55,27,0,0,1,0.04764885370346039,0.0007439009088138814,0.00024647319267929806,4.481330775987237e-06,0.00012099593095165541,0.0,0.0,73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Avast Online Security & Privacy
0,0,0,0,0,1,1,0,0,0,0,38,0.4337978822831271,20.109933140517597,0.07694483998350524,4.877865026522955,2.5770645445371616,98,2,40,0,0,1,0.06270962091581325,0.0009202569207076588,1.8780753483829773e-05,9.390376741914886e-06,0.0003756150696765954,0.0,0.0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTRoblox - Making Roblox Better
0,0,0,0,0,1,0,0,0,0,0,14,0.40600783740534,36.04187704187704,0.10132040004902675,4.561442691503516,3.024074613934738,114,8,36,0,0,1,0.06157337008173351,0.004836861979719122,0.0003394289108574823,4.2428613857185285e-05,0.0015274300988586704,0.0,0.0,19,0,0,2,1,7,56,0,1,0,1,0,0,0,0,56,__MSG_extension_name__
0,1,0,0,0,1,1,1,0,0,1,742,0.5024201897377604,52.281616240532855,0.0744519896002999,4.0940071237703055,2.7389096458101254,6952,201,1810,0,0,23,0.04276296186600199,0.003947257104864064,0.00011412524138056339,1.3059107222651532e-05,0.0010276949596956205,0.0,0.0,496,1,0,0,0,0,5,0,0,0,0,0,0,0,0,5,__MSG_extensionName__
0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kami - PDF and Document Annotation
0,0,0,0,1,1,0,0,0,0,0,145,0.5431842076902486,52.07993132832245,0.048449072453101184,5.384137797859012,1.6003476053161434,3313,40,126,0,0,1,0.05531206500023337,0.01091695142566225,0.00013180744250724117,3.295186062681029e-06,0.0004151934438978097,0.0,0.0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,__MSG_name__
