All http domains,All https domains,webRequest,webRequestBlocking,tabs,storage,notifications,cookies,management,contextmenus,security_policy,dynamic_code_gen_functions,whitespace %,avg_line_length,specific_characters,word_size,string_entropy,DOM_operations,DOM_change_sinks,event_handlers,HTTP_scripts,modification_callbacks,XMLHttpRequests,keyword_density,DOM_operations_density,DOM_change_sinks_density,XMLHttpRequests_density,event_handlers_density,modification_callbacks_density,HTTP_scripts_density,num_background_image,num_behavior,num_import_rules,num_external_urls,num_iframe_tags,num_form_tags,num_script_tags,num_inline_event_handlers,num_password_inputs,num_meta_refresh,num_http_urls,num_javascript_urls,num_data_urls,num_external_iframe_src,num_external_script_src,num_script_src_attrs,Extension Name
0,0,0,0,0,1,1,0,0,0,0,175,0.4303451841060225,24.543503313166234,0.0793119815776488,5.841849921484044,3.2701562220990703,1935,328,178,0,0,0,0.041298782238896256,0.023228176318063957,0.00393738595985787,0.0,0.002136752136752137,0.0,0.0,71,0,1,16,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_name__
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Just Black
0,0,0,0,0,0,0,0,0,0,0,0,0.47807140936051845,58.46694209241761,0.06960464864064222,4.489825043458756,2.8864996051078577,6,0,3,0,0,0,0.034057645937307236,8.180962899333252e-05,0.0,0.0,4.090481449666626e-05,0.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_EXTENSION_NAME__
0,0,0,0,0,1,0,0,0,0,1,35,0.6802343815163053,41.21671012168575,0.05169065091089633,3.597912107464628,1.7211956134659856,94,21,56,0,0,7,0.032429887697034865,1.8325580053346933e-05,4.094012565109421e-06,1.3646708550364737e-06,1.091736684029179e-05,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_appName__
0,0,0,0,0,1,0,0,0,0,0,60,0.44845483522461066,32.631437269216676,0.09497371991997379,3.45785851334252,2.9347773424124663,72,10,54,0,0,0,0.03572273391181584,0.0010147419454858077,0.0001409363813174733,0.0,0.0007610564591143558,0.0,0.0,4,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,7TV
0,0,0,0,0,1,0,0,0,0,0,1,0.3740788659503853,27.35725677830941,0.09062271474377004,4.426680783483325,3.151194762815962,45,1,4,0,0,0,0.017469560614081524,0.07177033492822966,0.001594896331738437,0.0,0.006379585326953748,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,JSON Formatter
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desmos Graphing Calculator
0,0,0,0,1,1,0,0,0,0,0,55,0.41948913401986293,46.423705248522765,0.10772162568255945,3.819099941235155,2.9775159677616614,195,24,27,0,0,1,0.051371407486367926,0.013555787278415016,0.0016684045881126173,6.951685783802571e-05,0.0018769551616266945,0.0,0.0,16,0,0,2,0,0,15,0,0,0,1,0,0,0,0,15,ColorZilla
0,1,0,0,1,1,0,0,0,0,1,3,0.341233427264748,28.59216426071741,0.016062271908347577,3.779975777149778,1.7815649515710579,28,2,7,0,0,0,0.0041558811655465575,0.0007655293088363954,5.468066491688539e-05,0.0,0.00019138232720909885,0.0,0.0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,Microsoft Defender Browser Protection
0,0,1,0,0,1,0,0,0,0,1,109,0.453978061583971,45.13240381682715,0.0837345175871898,4.277382002579885,2.7697019254390782,995,36,92,0,3,2,0.062054500566242274,0.00867064615920875,0.0003137118208356934,1.7428434490871856e-05,0.0008017079865801054,2.6142651736307786e-05,0.0,35,0,0,9,0,0,4,0,0,1,0,0,0,0,0,3,__MSG_extName__
