All http domains,All https domains,webRequest,webRequestBlocking,tabs,storage,notifications,cookies,management,contextmenus,security_policy,dynamic_code_gen_functions,whitespace %,avg_line_length,specific_characters,word_size,string_entropy,DOM_operations,DOM_change_sinks,event_handlers,HTTP_scripts,modification_callbacks,XMLHttpRequests,keyword_density,DOM_operations_density,DOM_change_sinks_density,XMLHttpRequests_density,event_handlers_density,modification_callbacks_density,HTTP_scripts_density,num_background_image,num_behavior,num_import_rules,num_external_urls,num_iframe_tags,num_form_tags,num_script_tags,num_inline_event_handlers,num_password_inputs,num_meta_refresh,num_http_urls,num_javascript_urls,num_data_urls,num_external_iframe_src,num_external_script_src,num_script_src_attrs,Extension Name,num_external_form_actions
0,1,0,0,0,1,0,0,0,0,0,361,0.43769779740313236,56.82789007681533,0.07290612659688521,5.486598949787935,3.074980289364699,6692,107,296,0,0,5,0.04654332924647348,0.004910193788296687,7.851027127133076e-05,3.668704265015456e-06,0.000217187292488915,0.0,0.0,0,0,0,17,0,0,11,0,0,0,0,0,0,0,0,11,Backpack,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Edpuzzle,
0,0,0,0,1,1,0,0,0,0,1,120,0.5909336906940185,44.079207035991686,0.08572592523575695,3.3269426200013443,2.7520746046101174,989,320,308,0,0,2,0.05852672869553527,0.007365152180874435,0.002383062384104974,1.4894139900656086e-05,0.0022936975447010372,0.0,0.0,53,0,0,27,0,0,8,0,1,0,0,0,4,0,0,8,__MSG_extName__,
0,1,0,0,1,0,0,1,0,0,1,0,0.4235162086766922,22.30578388880586,0.125828069387886,3.2161622700544856,3.237294279646101,68,9,7,0,0,0,0.0537303770836705,0.010162905395307129,0.00134509041996712,0.0,0.0010461814377522045,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,eRail.in,
0,0,1,0,1,1,0,0,0,0,1,15,0.2273921392555064,162.10825625557416,0.1284033867248995,3.477602212362971,2.074765949282432,65,16,9,0,1,0,0.031082506018343514,0.000651361345211492,0.00016033510035975187,0.0,9.018849395236043e-05,1.0020943772484492e-05,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,__MSG_name__,
0,1,1,0,0,1,0,0,0,0,1,92,0.5024817513904056,39.76642867045612,0.09141542724340676,3.516737413948578,2.7131137990820333,94,64,83,0,0,2,0.03705104801284448,0.0008145015943435464,0.0005545542769998614,1.7329821156245668e-05,0.0007191875779841952,0.0,0.0,9,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_name__,
0,0,0,0,0,1,0,0,0,0,0,39,0.5844985161635287,57.93595207364294,0.07762518398167331,3.3987936957745384,2.613824824189943,73,1,17,0,0,3,0.06136817996545098,0.001777756130823369,2.4352823709909163e-05,7.305847112972749e-05,0.0004139980030684558,0.0,0.0,6,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,__MSG_name__,
0,1,0,0,0,1,0,0,0,0,0,4,0.47305051073171617,39.2441361686593,0.11349719687210842,3.403963909383993,2.930046206170075,83,9,11,0,0,1,0.05497976934894087,0.007575066167746646,0.0008213927169845761,9.126585744273067e-05,0.0010039244318700374,0.0,0.0,1,0,0,0,2,0,10,0,0,0,0,0,0,0,0,10,__MSG_appName__,
0,0,0,0,0,1,0,0,0,0,0,53,0.39883398967600525,37.915344322908645,0.09521109029421108,3.9453823237338628,3.041768927533953,174,3,98,0,0,5,0.06500693972601149,0.002233862270836543,3.851486673856109e-05,6.419144456426848e-05,0.001258152313459662,0.0,0.0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fake Filler,
0,1,0,0,0,1,0,0,0,0,0,132,0.2935478469061935,40.173949501537315,0.07817397188045232,6.16796553427364,3.376945934408382,611,6,208,0,0,8,0.06119312880742001,0.02846361688251188,0.00027951178608031307,0.0003726823814404174,0.009689741917450853,0.0,0.0,12,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,'Improve YouTube!' 🎧 (for YouTube & Videos),
0,0,0,0,0,1,1,0,0,0,1,63,0.5327728363166636,49.84168652543486,0.0840505628344713,3.4914400096957188,2.421074645082916,136,6,44,0,0,0,0.03947486736804244,0.0025519298969845948,0.00011258514251402624,0.0,0.0008256243784361924,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_app_name__,
0,0,0,0,0,1,0,0,0,0,0,129,0.5549013178192974,58.9340414151448,0.08446950901401455,3.545617232713269,2.8654770385615564,515,171,129,0,0,5,0.04912802114097387,0.0039352028730801555,0.0013066401772751585,3.8205853136700544e-05,0.000985711010926874,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Gradient Sentry Node,
0,0,0,0,0,1,0,0,0,0,0,1,0.20512820512820512,50.705882352941174,0.11054131054131054,5.21875,3.596580432197561,8,0,1,0,0,0,0.005208333333333333,0.23529411764705882,0.0,0.0,0.029411764705882353,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Social Blade,
0,0,0,0,1,1,0,0,0,0,1,7,0.4624914038767517,48.478547754431844,0.07403697300924848,4.9888300059390565,2.941360214455498,348,15,44,0,0,0,0.04245663727595291,0.010581688813208867,0.0004561072764314167,0.0,0.0013379146775321555,0.0,0.0,0,0,0,2,2,0,4,0,0,1,0,0,0,0,0,4,Glean,
0,0,1,0,1,1,0,0,0,0,1,15,0.43659336488393885,41.625126390293225,0.09661779881151479,4.405548300793069,2.8191454924031065,114,10,18,0,0,2,0.06653501926935694,0.014408493427704751,0.0012639029322548028,0.0002527805864509606,0.002275025278058645,0.0,0.0,1,0,0,3,0,3,8,0,2,0,1,0,0,0,0,8,__MSG_appName__,
0,0,0,0,0,1,1,0,0,0,1,11,0.5071083307543806,54.23127950512779,0.07682626700266737,3.025706469893295,2.7606303069694875,122,5,13,0,0,0,0.03024885176925458,0.004965000813934559,0.00020348363991535081,0.0,0.0005290574637799121,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_name__,
0,0,0,0,1,0,0,0,0,0,0,0,0.30445246690734057,14.923371647509578,0.11407942238267148,5.498771498771498,3.741057937761361,22,6,1,0,0,2,0.051597051597051594,0.0842911877394636,0.022988505747126436,0.007662835249042145,0.0038314176245210726,0.0,0.0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BuiltWith Technology Profiler,
